out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
에어프레미아,21:30,22:30,"직항, 14시간 00분","델타항공, 대한항공",19:55,15:15,"경유 1, 29시간 20분",성인/삼성카드,"2,458,800"
델타항공,19:30,21:00,"직항, 14시간 30분",델타항공,18:50,15:25,"경유 1, 30시간 35분",성인/KB국민카드(이용실적 충족시),"2,459,700"
유나이티드항공,11:30,20:21,"경유 2, 21시간 51분",유나이티드항공,11:00,05:40,"경유 3, 28시간 40분",성인/롯데카드,"2,461,300"
하와이안항공,21:25,07:25,"경유 1, 23시간 00분",하와이안항공,16:55,19:25,"경유 2, 36시간 30분",성인/Mile1 하나카드,"2,472,988"
중화항공,12:35,20:40,"경유 1, 21시간 05분",아시아나항공,11:30,17:25,"직항, 15시간 55분",성인/KB국민카드(이용실적 충족시),"2,476,100"
루프트한자,11:40,12:35,"경유 1, 37시간 55분",루프트한자,19:40,10:40,"경유 1, 25시간 00분",성인/모든 결제수단,"2,481,300"
중화항공,12:35,20:40,"경유 1, 21시간 05분",델타항공,00:50,05:15,"직항, 14시간 25분",성인/KB국민카드(이용실적 충족시),"2,483,800"
중화항공,12:35,20:40,"경유 1, 21시간 05분",대한항공,00:50,05:15,"직항, 14시간 25분",성인/KB국민카드(이용실적 충족시),"2,490,000"
델타항공,19:30,21:00,"직항, 14시간 30분",델타항공,21:00,15:15,"경유 1, 28시간 15분",성인/KB국민카드(이용실적 충족시),"2,490,500"
중화항공,12:35,20:40,"경유 1, 21시간 05분",대한항공,06:59,15:15,"경유 1, 18시간 16분",성인/KB국민카드(이용실적 충족시),"2,491,200"
대한항공,19:30,21:00,"직항, 14시간 30분",대한항공,06:59,15:15,"경유 1, 18시간 16분",성인/삼성 iD NOMAD 카드,"2,494,200"
델타항공,19:30,21:00,"직항, 14시간 30분",델타항공,16:00,15:25,"경유 1, 33시간 25분",성인/삼성카드,"2,498,700"
대한항공,19:30,21:00,"직항, 14시간 30분",대한항공,21:00,15:15,"경유 1, 28시간 15분",성인/삼성 iD NOMAD 카드,"2,501,800"
"아시아나항공, 델타항공",20:40,05:33,"경유 1, 21시간 53분","아시아나항공, 델타항공",11:30,17:25,"직항, 15시간 55분",성인/삼성 iD NOMAD 카드,"2,503,400"
캐세이퍼시픽항공,15:10,06:00,"경유 1, 27시간 50분",캐세이퍼시픽항공,01:35,12:45,"경유 1, 21시간 10분",학생,"2,508,400"
대한항공,17:25,17:36,"경유 1, 37시간 11분",대한항공,06:00,16:25,"경유 1, 20시간 25분",성인/NH채움카드,"2,513,000"
에어캐나다,18:00,07:34,"경유 1, 26시간 34분",에어캐나다,18:00,17:00,"경유 1, 33시간 00분",성인/모든 결제수단,"2,518,100"
대한항공,19:30,21:00,"직항, 14시간 30분",대한항공,08:10,16:30,"경유 1, 18시간 20분",성인/BC바로카드,"2,521,200"
에어캐나다,18:00,07:34,"경유 1, 26시간 34분",에어캐나다,21:30,17:00,"경유 2, 29시간 30분",성인/모든 결제수단,"2,526,100"
유나이티드항공,18:30,20:21,"경유 2, 38시간 51분",유나이티드항공,11:00,05:40,"경유 3, 28시간 40분",성인/KB국민카드,"2,527,800"
델타항공,19:30,21:00,"직항, 14시간 30분",델타항공,18:00,15:15,"경유 1, 31시간 15분",성인/삼성카드,"2,529,500"
대한항공,19:30,21:00,"직항, 14시간 30분",대한항공,14:55,16:30,"경유 1, 35시간 35분",성인/삼성카드,"2,533,300"
대한항공,17:25,17:36,"경유 1, 37시간 11분",델타항공,08:00,15:30,"경유 1, 41시간 30분",성인/롯데카드,"2,533,500"
하와이안항공,21:25,07:25,"경유 1, 23시간 00분",하와이안항공,07:30,19:25,"경유 2, 45시간 55분",성인/Mile1 하나카드,"2,538,162"
카타르항공,01:20,15:20,"경유 1, 27시간 00분",카타르항공,10:25,16:55,"경유 1, 40시간 30분",성인/모든 결제수단,"2,558,600"
대한항공,10:00,11:20,"직항, 14시간 20분",대한항공,00:50,05:15,"직항, 14시간 25분",성인/삼성 iD NOMAD 카드,"2,559,700"
대한항공,10:00,11:20,"직항, 14시간 20분",델타항공,12:00,16:30,"직항, 14시간 30분",성인/삼성 iD NOMAD 카드,"2,559,700"
하와이안항공,21:25,07:25,"경유 1, 23시간 00분",하와이안항공,20:30,19:25,"경유 2, 32시간 55분",성인/Mile1 하나카드,"2,560,408"
대한항공,17:25,17:36,"경유 1, 37시간 11분",델타항공,11:10,15:30,"경유 1, 38시간 20분",성인/NH채움카드,"2,573,200"
델타항공,14:30,21:44,"경유 1, 20시간 14분",델타항공,18:50,15:25,"경유 1, 30시간 35분",성인/KB국민카드(이용실적 충족시),"2,578,900"
유나이티드항공,16:50,09:21,"경유 2, 29시간 31분",유나이티드항공,16:00,05:40,"경유 2, 23시간 40분",성인/롯데카드,"2,580,100"
"대한항공, 델타항공",19:30,21:00,"직항, 14시간 30분","대한항공, 델타항공",15:00,05:45,"경유 1, 24시간 45분",성인/삼성 iD NOMAD 카드,"2,584,700"
루프트한자,12:25,13:25,"경유 1, 38시간 00분",루프트한자,22:10,10:40,"경유 1, 22시간 30분",성인/하나카드,"2,585,700"
에바항공,12:00,22:05,"경유 1, 23시간 05분",에바항공,00:05,18:45,"경유 1, 28시간 40분",성인/삼성 iD NOMAD 카드,"2,587,500"
델타항공,10:00,11:20,"직항, 14시간 20분",델타항공,00:50,05:15,"직항, 14시간 25분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,590,400"
델타항공,10:00,11:20,"직항, 14시간 20분",대한항공,12:00,16:30,"직항, 14시간 30분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,590,400"
중화항공,12:35,20:40,"경유 1, 21시간 05분",에어캐나다,09:15,18:25,"경유 1, 19시간 10분",성인/삼성 iD NOMAD 카드,"2,592,700"
루프트한자,11:40,12:35,"경유 1, 37시간 55분",루프트한자,20:50,10:50,"경유 1, 24시간 00분",성인/모든 결제수단,"2,595,800"
델타항공,10:25,14:50,"경유 1, 17시간 25분",델타항공,00:50,05:15,"직항, 14시간 25분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,598,000"
싱가포르항공,16:45,11:10,"경유 2, 31시간 25분",싱가포르항공,20:15,15:30,"경유 2, 29시간 15분",학생/삼성카드,"2,599,700"
캐세이퍼시픽항공,20:15,06:00,"경유 1, 22시간 45분",캐세이퍼시픽항공,01:35,12:45,"경유 1, 21시간 10분",학생,"2,608,400"
대한항공,10:25,14:50,"경유 1, 17시간 25분",대한항공,00:50,05:15,"직항, 14시간 25분",성인/삼성 iD NOMAD 카드,"2,629,300"
유나이티드항공,11:30,22:04,"경유 1, 23시간 34분",유나이티드항공,06:00,16:15,"경유 1, 20시간 15분",성인/KB국민카드,"2,640,600"
델타항공,19:20,17:20,"경유 2, 35시간 00분",델타항공,00:50,05:15,"직항, 14시간 25분",성인/삼성카드,"2,640,900"
델타항공,10:00,11:20,"직항, 14시간 20분",델타항공,18:50,15:25,"경유 1, 30시간 35분",성인/삼성카드,"2,641,000"
에미레이트항공,23:55,21:20,"경유 2, 34시간 25분",에미레이트항공,23:45,16:50,"경유 2, 27시간 05분",성인/삼성 iD NOMAD 카드,"2,645,800"
대한항공,10:00,11:20,"직항, 14시간 20분",대한항공,08:10,16:30,"경유 1, 18시간 20분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,657,900"
아시아나항공,09:50,11:05,"직항, 14시간 15분",캐세이퍼시픽항공,01:35,12:45,"경유 1, 21시간 10분",성인/KB국민카드(이용실적 충족시),"2,659,100"
에어캐나다,18:00,07:34,"경유 1, 26시간 34분",에어캐나다,21:30,17:00,"경유 2, 29시간 30분",성인/모든 결제수단,"2,661,300"
에어프레미아,21:30,22:30,"직항, 14시간 00분","델타항공, 대한항공",08:00,17:05,"경유 1, 19시간 05분",성인/삼성카드,"2,669,700"
"아시아나항공, 델타항공",20:40,05:33,"경유 1, 21시간 53분","아시아나항공, 델타항공",15:50,05:30,"경유 1, 23시간 40분",성인/삼성 iD NOMAD 카드,"2,670,200"
루프트한자,12:25,20:05,"경유 1, 44시간 40분",루프트한자,22:10,10:40,"경유 1, 22시간 30분",성인/모든 결제수단,"2,670,700"
델타항공,10:00,11:20,"직항, 14시간 20분",델타항공,21:00,15:15,"경유 1, 28시간 15분",성인/삼성카드,"2,671,800"
"대한항공, 델타항공",19:30,21:00,"직항, 14시간 30분","대한항공, 델타항공",19:40,05:45,"경유 1, 20시간 05분",성인/삼성 iD NOMAD 카드,"2,675,200"
에어프레미아,21:30,22:30,"직항, 14시간 00분",에어캐나다,08:00,18:25,"경유 1, 20시간 25분",성인/KB국민카드(이용실적 충족시),"2,676,600"
델타항공,19:30,21:00,"직항, 14시간 30분",델타항공,16:00,16:15,"경유 1, 34시간 15분",성인/삼성카드,"2,688,400"
유나이티드항공,18:30,20:21,"경유 2, 38시간 51분",유나이티드항공,17:00,05:40,"경유 2, 22시간 40분",성인/KB국민카드,"2,698,600"
대한항공,10:25,14:50,"경유 1, 17시간 25분",대한항공,08:10,16:30,"경유 1, 18시간 20분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,710,500"
대한항공,19:40,23:55,"경유 1, 17시간 15분",대한항공,00:50,05:15,"직항, 14시간 25분",성인/삼성 iD NOMAD 카드,"2,712,300"
델타항공,19:20,00:34,"경유 1, 18시간 14분",델타항공,00:50,05:15,"직항, 14시간 25분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,724,700"
하와이안항공,21:25,12:59,"경유 2, 28시간 34분",하와이안항공,10:00,19:25,"경유 1, 43시간 25분",성인/Mile1 하나카드,"2,725,621"
"대한항공, 델타항공",18:40,23:57,"경유 1, 18시간 17분","대한항공, 델타항공",00:50,05:15,"직항, 14시간 25분",성인/삼성 iD NOMAD 카드,"2,728,000"
캐세이퍼시픽항공,15:10,06:00,"경유 1, 27시간 50분",캐세이퍼시픽항공,13:50,13:55,"경유 1, 34시간 05분",성인/삼성카드,"2,730,400"
하와이안항공,21:25,22:33,"경유 2, 38시간 08분",하와이안항공,10:00,19:25,"경유 1, 43시간 25분",성인/Mile1 하나카드,"2,733,221"
대한항공,10:40,17:30,"경유 1, 19시간 50분",대한항공,00:50,05:15,"직항, 14시간 25분",성인/삼성 iD NOMAD 카드,"2,743,100"
대한항공,09:35,18:34,"경유 1, 21시간 59분",대한항공,00:50,05:15,"직항, 14시간 25분",성인/삼성 iD NOMAD 카드,"2,743,500"
델타항공,10:40,17:30,"경유 1, 19시간 50분",델타항공,00:50,05:15,"직항, 14시간 25분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,755,500"
캐세이퍼시픽항공,13:35,06:00,"경유 1, 29시간 25분",캐세이퍼시픽항공,01:35,12:45,"경유 1, 21시간 10분",학생,"2,758,400"
아시아나항공,09:50,11:05,"직항, 14시간 15분",캐세이퍼시픽항공,01:35,13:55,"경유 1, 22시간 20분",성인/NH채움카드,"2,760,200"
대한항공,10:00,11:20,"직항, 14시간 20분",대한항공,06:59,15:15,"경유 1, 18시간 16분",성인/삼성 iD NOMAD 카드,"2,761,900"
루프트한자,12:25,13:25,"경유 1, 38시간 00분",루프트한자,17:30,10:50,"경유 1, 27시간 20분",성인/하나카드,"2,764,800"
델타항공,19:30,21:00,"직항, 14시간 30분",델타항공,06:55,16:30,"경유 1, 19시간 35분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,770,400"
에바항공,12:00,22:05,"경유 1, 23시간 05분",대한항공,00:50,05:15,"직항, 14시간 25분",성인/삼성 iD NOMAD 카드,"2,774,900"
델타항공,19:40,23:55,"경유 1, 17시간 15분",델타항공,18:50,15:25,"경유 1, 30시간 35분",성인/삼성카드,"2,776,300"
하와이안항공,21:25,07:25,"경유 1, 23시간 00분",하와이안항공,20:55,19:25,"경유 2, 32시간 30분",성인/Mile1 하나카드,"2,782,957"
캐세이퍼시픽항공,15:10,06:00,"경유 1, 27시간 50분",캐세이퍼시픽항공,09:00,13:55,"경유 1, 38시간 55분",성인/모든 결제수단,"2,786,100"
에어캐나다,18:00,22:19,"경유 1, 17시간 19분",에어캐나다,06:00,18:25,"경유 1, 22시간 25분",성인/삼성카드,"2,787,400"
"대한항공, 델타항공",19:30,21:00,"직항, 14시간 30분","대한항공, 델타항공",06:00,17:05,"경유 1, 21시간 05분",성인/삼성 iD NOMAD 카드,"2,788,300"
대한항공,19:40,23:44,"경유 1, 17시간 04분",대한항공,08:00,15:15,"경유 1, 17시간 15분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,792,200"
캐세이퍼시픽항공,10:10,06:00,"경유 1, 32시간 50분",캐세이퍼시픽항공,01:35,12:45,"경유 1, 21시간 10분",성인/삼성 iD NOMAD 카드,"2,800,300"
델타항공,16:35,10:58,"경유 2, 31시간 23분",델타항공,00:50,05:15,"직항, 14시간 25분",성인/삼성카드,"2,807,000"
델타항공,19:40,23:55,"경유 1, 17시간 15분",델타항공,00:50,05:15,"직항, 14시간 25분",성인/삼성카드,"2,807,100"
아시아나항공,09:50,11:05,"직항, 14시간 15분",델타항공,00:50,05:15,"직항, 14시간 25분",성인/KB국민카드(이용실적 충족시),"2,808,200"
아시아나항공,09:50,11:05,"직항, 14시간 15분",델타항공,12:00,16:30,"직항, 14시간 30분",성인/KB국민카드(이용실적 충족시),"2,808,200"
대한항공,09:20,17:36,"경유 1, 21시간 16분",대한항공,06:00,17:35,"경유 1, 21시간 35분",성인/NH채움카드,"2,808,800"
아시아나항공,09:50,11:05,"직항, 14시간 15분",대한항공,00:50,05:15,"직항, 14시간 25분",성인/KB국민카드(이용실적 충족시),"2,814,400"
아시아나항공,09:50,11:05,"직항, 14시간 15분",대한항공,12:00,16:30,"직항, 14시간 30분",성인/KB국민카드(이용실적 충족시),"2,814,400"
하와이안항공,21:25,12:59,"경유 2, 28시간 34분",하와이안항공,21:45,19:25,"경유 2, 31시간 40분",성인/Mile1 하나카드,"2,814,654"
아시아나항공,09:50,11:05,"직항, 14시간 15분",대한항공,06:59,15:15,"경유 1, 18시간 16분",성인/KB국민카드(이용실적 충족시),"2,815,600"
대한항공,10:25,14:50,"경유 1, 17시간 25분",대한항공,06:59,15:15,"경유 1, 18시간 16분",성인/삼성 iD NOMAD 카드,"2,817,500"
"대한항공, 델타항공",16:35,00:34,"경유 1, 20시간 59분","대한항공, 델타항공",00:50,05:15,"직항, 14시간 25분",성인/KB국민카드,"2,819,700"
하와이안항공,21:25,22:33,"경유 2, 38시간 08분",하와이안항공,21:45,19:25,"경유 2, 31시간 40분",성인/Mile1 하나카드,"2,822,254"
대한항공,10:40,17:30,"경유 1, 19시간 50분",대한항공,08:10,16:30,"경유 1, 18시간 20분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,823,000"
델타항공,19:30,21:00,"직항, 14시간 30분",델타항공,18:15,15:30,"경유 1, 31시간 15분",성인/삼성카드,"2,830,800"
대한항공,19:40,23:44,"경유 1, 17시간 04분",대한항공,06:05,15:30,"경유 1, 19시간 25분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,851,400"
루프트한자,11:40,12:35,"경유 1, 37시간 55분",루프트한자,17:20,10:50,"경유 1, 27시간 30분",성인/모든 결제수단,"2,852,200"
델타항공,19:30,21:00,"직항, 14시간 30분",델타항공,15:00,05:45,"경유 1, 24시간 45분",성인/삼성카드,"2,854,000"
아시아나항공,09:50,11:05,"직항, 14시간 15분",에어캐나다,09:15,18:25,"경유 1, 19시간 10분",성인/KB국민카드(이용실적 충족시),"2,856,100"
대한항공,19:30,21:00,"직항, 14시간 30분",캐세이퍼시픽항공,01:35,12:45,"경유 1, 21시간 10분",성인/KB국민카드(이용실적 충족시),"2,860,700"
델타항공,19:30,21:00,"직항, 14시간 30분",델타항공,19:25,16:30,"경유 1, 31시간 05분",성인/삼성카드,"2,861,600"
캐세이퍼시픽항공,10:10,06:00,"경유 1, 32시간 50분",캐세이퍼시픽항공,01:35,13:55,"경유 1, 22시간 20분",성인/모든 결제수단,"2,865,400"
에어프랑스,11:10,10:30,"경유 1, 36시간 20분",에어프랑스,22:30,09:35,"경유 1, 21시간 05분",성인/모든 결제수단,"2,865,800"
